"Id","Value","DisplayName","Description"
"021ea6db-c06b-45c6-8c9c-c1cd9a37a483","LifecycleWorkflows-Workflow.ReadBasic.All","List all workflows in Lifecycle workflows","Allows the app to list all workflows without a signed-in user."
"94c88098-1d9d-4c42-a356-4d5a95312554","LifecycleWorkflows-Workflow.ReadWrite.All","Read and write all workflows in Lifecycle workflows","Allows the app to create, update, list, read and delete all workflows and tasks in lifecycle workflows without a signed-in user."
"7c67316a-232a-4b84-be22-cea2c0906404","LifecycleWorkflows.Read.All","Read all lifecycle workflows resources","Allows the app to list and read all workflows, tasks and related lifecycle workflows resources without a signed-in user."
"5c505cf4-8424-4b8e-aa14-ee06e3bb23e3","LifecycleWorkflows.ReadWrite.All","Read and write all lifecycle workflows resources","Allows the app to create, update, list, read and delete all workflows, tasks and related lifecycle workflows resources without a signed-in user."
"de4e4161-a10a-4dfd-809c-e328d89aefeb","ListItems.SelectedOperations.Selected","Access selected ListItems without a signed in user.","Allow the application to access a subset of listitems without a signed in user.  The specific listitems and the permissions granted will be configured in SharePoint Online."
"23c5a9bd-d900-4ecf-be26-a0689755d9e5","Lists.SelectedOperations.Selected","Access selected Lists without a signed in user.","Allow the application to access a subset of lists without a signed in user.  The specific lists and the permissions granted will be configured in SharePoint Online."
"e118f1da-5c1c-46cf-bff6-8858d786f46f","Mail-Advanced.ReadWrite.All","Read and write mail in all mailboxes, including modifying existing non-draft mails","Allows the app to create, read, update, and delete all email, including contents of non-draft emails in user mailboxes, without a signed-in user. Does not include permission to send mail."
"810c84a8-4a9e-49e6-bf7d-12d183f40d01","Mail.Read","Read mail in all mailboxes","Allows the app to read mail in all mailboxes without a signed-in user."
"6be147d2-ea4f-4b5a-a3fa-3eab6f3c140a","Mail.ReadBasic","Read basic mail in all mailboxes","Allows the app to read basic mail properties in all mailboxes without a signed-in user. Includes all properties except body, previewBody, attachments and any extended properties."
"693c5e45-0940-467d-9b8a-1022fb9d42ef","Mail.ReadBasic.All","Read basic mail in all mailboxes","Allows the app to read basic mail properties in all mailboxes without a signed-in user. Includes all properties except body, previewBody, attachments and any extended properties."
"e2a3a72e-5f79-4c64-b1b1-878b674786c9","Mail.ReadWrite","Read and write mail in all mailboxes","Allows the app to create, read, update, and delete mail in all mailboxes without a signed-in user. Does not include permission to send mail."
"b633e1c5-b582-4048-a93e-9f11b44c7e96","Mail.Send","Send mail as any user","Allows the app to send mail as any user without a signed-in user."
"27d9d776-f4d2-426d-80ad-5f22f2b01b0a","MailboxConfigItem.Read","Read all users' UserConfiguration objects","Allows the app to read all users' UserConfiguration objects."
"aa6d92d4-b25a-4640-aefe-3e3231e5e736","MailboxConfigItem.ReadWrite","Read and write all users' UserConfiguration objects","Allows the app to create, read, update and delete all users' UserConfiguration objects."
"99280d24-a782-4793-93cc-0888549957f6","MailboxFolder.Read.All","Read all the users' mailbox folders","Allows the app to read all the users' mailbox folders, without signed-in user."
"fef87b92-8391-4589-9da7-eb93dab7dc8a","MailboxFolder.ReadWrite.All","Read and write all the users' mailbox folders","Allows the app to read and write all the users' mailbox folders, without signed-in user."
"937550e9-33a3-494b-88ae-d9cd394b1fbb","MailboxItem.Export.All","Export all the users' mailbox items","Allows the app to export all the users' mailbox items, without signed-in user."
"76577085-e73d-4f1d-b26a-85fb33892327","MailboxItem.ImportExport.All","Allows the app to perform backup and restore for all mailbox items","Allows the app to backup, restore, and modify all mailbox items without a signed-in user."
"7d9f353d-a7bd-4fbb-822a-26d5dd39a3ce","MailboxItem.Read.All","Read all the users' mailbox items","Allows the app to read all the users' mailbox items, without signed-in user."
"40f97065-369a-49f4-947c-6a255697ae91","MailboxSettings.Read","Read all user mailbox settings","Allows the app to read user's mailbox settings without a signed-in user. Does not include permission to send mail."
"6931bccd-447a-43d1-b442-00a195474933","MailboxSettings.ReadWrite","Read and write all user mailbox settings","Allows the app to create, read, update, and delete user's mailbox settings without a signed-in user. Does not include permission to send mail."
"658aa5d8-239f-45c4-aa12-864f4fc7e490","Member.Read.Hidden","Read all hidden memberships","Allows the app to read the memberships of hidden groups and administrative units without a signed-in user."
"4f994bc0-31bb-44bb-b480-7a7c1be8c02e","MultiTenantOrganization.Read.All","Read all multi-tenant organization details and tenants","Allows the app to read all multi-tenant organization details and tenants, without a signed-in user."
"f9c2b2a7-3895-4b2e-80f6-c924b456e50b","MultiTenantOrganization.ReadBasic.All","Read multi-tenant organization basic details and active tenants","Allows the app to read multi-tenant organization basic details and active tenants, without a signed-in user."
"920def01-ca61-4d2d-b3df-105b46046a70","MultiTenantOrganization.ReadWrite.All","Read and write all multi-tenant organization details and tenants","Allows the app to read and write all multi-tenant organization details and tenants, without a signed-in user."
"6daaff82-2880-496d-9d80-57e8e31195e2","MutualTlsOauthConfiguration.Read.All","Read all configurations used for mutual-TLS client authentication.","Allows the app to read configuration used for OAuth 2.0 mutual-TLS client authentication, without a signed-in user. This includes reading trusted certificate authorities."
"78bbf8cf-07d8-45ba-b0eb-1a7b48efbcf1","MutualTlsOauthConfiguration.ReadWrite.All","Read and write all configurations used for mutual-TLS client authentication.","Allows the app to read and update configuration used for OAuth 2.0 mutual-TLS client authentication, without a signed-in user. This includes reading and updating trusted certificate authorities."
"40049381-3cc1-42af-94ec-5ce755db4b0d","NetworkAccess-Reports.Read.All","Read all network access reports","Allows the app to read all network access reports without a signed-in user."
"e30060de-caa5-4331-99d3-6ac6c966a9a4","NetworkAccess.Read.All","Read all network access information","Allows the app to read all network access information and configuration settings without a signed-in user."
"b10642fc-a6cf-4c46-87f9-e1f96c2a18aa","NetworkAccess.ReadWrite.All","Read and write all network access information","Allows the app to read and write all network access information and configuration settings without a signed-in user."
"39ae4a24-1ef0-49e8-9d63-2a66f5c39edd","NetworkAccessBranch.Read.All","Read properties of all branches for network access","Allows the app to read your organization's network access branches, without a signed-in user."
"8137102d-ec16-4191-aaf8-7aeda8026183","NetworkAccessBranch.ReadWrite.All","Read and write properties of all branches for network access","Allows the app to read and write your organization's network access branches, without a signed-in user."
"8a3d36bf-cb46-4bcc-bec9-8d92829dab84","NetworkAccessPolicy.Read.All","Read all security and routing policies for network access","Allows the app to read your organization's network access policies, without a signed-in user."
"f0c341be-8348-4989-8e43-660324294538","NetworkAccessPolicy.ReadWrite.All","Read and write all security and routing policies for network access","Allows the app to read and write your organization's network access policies, without a signed-in user."
"3aeca27b-ee3a-4c2b-8ded-80376e2134a4","Notes.Read.All","Read all OneNote notebooks","Allows the app to read all the OneNote notebooks in your organization, without a signed-in user."
"0c458cef-11f3-48c2-a568-c66751c238c0","Notes.ReadWrite.All","Read and write all OneNote notebooks","Allows the app to read all the OneNote notebooks in your organization, without a signed-in user."
"c0cf7895-985f-42d4-a693-b618f36674ad","OnlineMeetingAiInsight.Read.All","Read all AI Insights for online meetings.","Allows the app to read all AI Insights for all online meetings, without a signed-in user."
"01892c31-3b66-4bcf-b5f5-bf0a03d5ed9f","OnlineMeetingAiInsight.Read.Chat","Read all AI Insights for online meetings where the Teams application is installed.","Allows the teams-app to read all aiInsights for online meetings where the Teams-app is installed, without a signed-in user."
