"Id","Value","AdminConsentDisplayName","AdminConsentDescription"
"2f233e90-164b-4501-8bce-31af2559a2d3","EduAssignments.ReadWrite","Read and write users' class assignments and their grades","Allows the app to read and write assignments and their grades on behalf of the user."
"2ef770a1-622a-47c4-93ee-28d6adbed3a0","EduAssignments.ReadWriteBasic","Read and write users' class assignments without grades","Allows the app to read and write assignments without grades on behalf of the user."
"484859e8-b9e2-4e92-b910-84db35dadd29","EduCurricula.Read","Read the user's class modules and resources","Allows the app to read the user's modules and resources on behalf of the signed-in user."
"4793c53b-df34-44fd-8d26-d15c517732f5","EduCurricula.ReadWrite","Read and write the user's class modules and resources","Allows the app to read and write user's modules and resources on behalf of the signed-in user."
"a4389601-22d9-4096-ac18-36a927199112","EduRoster.Read","Read users' view of the roster","Allows the app to read the structure of schools and classes in an organization's roster and education-specific information about users to be read on behalf of the user."
"5d186531-d1bf-4f07-8cea-7c42119e1bd9","EduRoster.ReadBasic","Read a limited subset of users' view of the roster","Allows the app to read a limited subset of the properties from the structure of schools and classes in an organization's roster and a limited subset of properties about users to be read on behalf of the user. Includes name, status, education role, email address and photo."
"359e19a6-e3fa-4d7f-bcab-d28ec592b51e","EduRoster.ReadWrite","Read and write users' view of the roster","Allows the app to read and write the structure of schools and classes in an organization's roster and education-specific information about users to be read and written on behalf of the user."
"64a6cdd6-aab1-4aaf-94b8-3cc8405e90d0","email","View users' email address","Allows the app to read your users' primary email address"
"c55541d9-2cdd-4fad-8ead-0c08fae5b0c8","EngagementConversation.Read.All","Read all Viva Engage conversations","Allows the app to read Viva Engage conversations, and to read their properties on behalf of the signed-in user."
"ebbfd079-1634-4640-8618-68b19ebbed1d","EngagementConversation.ReadWrite.All","Read and write all Viva Engage conversations","Allows the app to create Viva Engage conversations and read all conversation properties on behalf of the signed-in user."
"58c5819e-29bd-4400-ad52-82cd82a63fbd","EngagementMeetingConversation.Read.All","Read all Viva Engage Teams QA conversations","Allows the app to read Viva Engage Teams QA conversations, and to read their properties on behalf of the signed-in user."
"9f1da0fc-345c-4dfb-bab5-5215a073a417","EngagementRole.Read","Read a user's Viva Engage roles ","Allows the app to list a user's Viva Engage roles, on behalf of the signed-in user."
"3cad91a5-8413-4c4a-acfe-dfeb83d1366d","EngagementRole.Read.All","Read all Viva Engage roles and role memberships","Allows the app to list all Viva Engage roles and role memberships on behalf of the signed-in user."
"4905982d-6459-4ccd-949c-949fefc0a8f2","EngagementRole.ReadWrite.All","Modify Viva Engage role membership","Allows the app to assign Viva Engage role to a user, and remove a Viva Engage role from a user behalf of the signed-in user."
"5449aa12-1393-4ea2-a7c7-d0e06c1a56b2","EntitlementManagement.Read.All","Read all entitlement management resources","Allows the app to read access packages and related entitlement management resources on behalf of the signed-in user."
"ae7a573d-81d7-432b-ad44-4ed5c9d89038","EntitlementManagement.ReadWrite.All","Read and write entitlement management resources","Allows the app to request access to and management of access packages and related entitlement management resources on behalf of the signed-in user."
"e9fdcbbb-8807-410f-b9ec-8d5468c7c2ac","EntitlementMgmt-SubjectAccess.ReadWrite","Read and write entitlement management resources related to self-service operations","Allows the app to manage self-service entitlement management resources on behalf of the signed-in user.  This includes operations such as requesting access and approving access of others."
"f7dd3bed-5eec-48da-bc73-1c0ef50bc9a1","EventListener.Read.All","Read your organization's authentication event listeners","Allows the app to read your organization's authentication event listeners on behalf of the signed-in user."
"d11625a6-fe21-4fc6-8d3d-063eba5525ad","EventListener.ReadWrite.All","Read and write your organization's authentication event listeners","Allows the app to read or write your organization's authentication event listeners on behalf of the signed-in user."
"9769c687-087d-48ac-9cb3-c37dde652038","EWS.AccessAsUser.All","Access mailboxes as the signed-in user via Exchange Web Services","Allows the app to have the same access to mailboxes as the signed-in user via Exchange Web Services."
"b2e7d27e-14e7-41ad-bb15-a88ceb9c3e90","ExchangeMessageTrace.Read.All","Search the email message trace","Allows the app to search the email message trace on behalf of the signed-in user."
"a38267a5-26b6-4d76-9493-935b7599116b","ExternalConnection.Read.All","Read all external connections","Allows the app to read all external connections on behalf of a signed-in user. The signed-in user must be an administrator."
"bbbbd9b3-3566-4931-ac37-2b2180d9e334","ExternalConnection.ReadWrite.All","Read and write all external connections","Allows the app to read and write all external connections on behalf of a signed-in user. The signed-in user must be an administrator."
"4082ad95-c812-4f02-be92-780c4c4f1830","ExternalConnection.ReadWrite.OwnedBy","Read and write external connections","Allows the app to read and write settings of external connections on behalf of a signed-in user. The signed-in user must be an administrator. The app can only read and write settings of connections that it is authorized to."
"922f9392-b1b7-483c-a4be-0089be7704fb","ExternalItem.Read.All","Read items in external datasets","Allow the app to read external datasets and content, on behalf of the signed-in user."
"b02c54f8-eb48-4c50-a9f0-a149e5a2012f","ExternalItem.ReadWrite.All","Read and write all external items","Allows the app to read and write all external items on behalf of a signed-in user. The signed-in user must be an administrator."
"4367b9d7-cee7-4995-853c-a0bdfe95c1f9","ExternalItem.ReadWrite.OwnedBy","Read and write external items","Allows the app to read and write external items on behalf of a signed-in user. The signed-in user must be an administrator. The app can only read external items of the connection that it is authorized to."
"47167bec-55a7-4caf-9ecc-8d4566e3cfb1","ExternalUserProfile.Read.All","Read external user profiles","Allows the app to read available properties of external user profiles, on behalf of the signed-in user."
"c6068dc7-a791-46a4-a811-b8228e6649ab","ExternalUserProfile.ReadWrite.All","Read and write external user profiles","Allows the app to read and write available properties of external user profiles, on behalf of the signed-in user."
"3a1e4806-a744-4c70-80fc-223bf8582c46","Family.Read","Read your family info","Allows the app to read your family information, members and their basic profile."
"10465720-29dd-4523-a11a-6a75c743c9d9","Files.Read","Read user files","Allows the app to read the signed-in user's files."
"df85f4d6-205c-4ac5-a5ea-6bf408dba283","Files.Read.All","Read all files that user can access","Allows the app to read all files the signed-in user can access."
"5447fe39-cb82-4c1a-b977-520e67e724eb","Files.Read.Selected","Read files that the user selects (preview)","(Preview) Allows the app to read files that the user selects. The app has access for several hours after the user selects a file."
"5c28f0bf-8a70-41f1-8ab2-9032436ddb65","Files.ReadWrite","Have full access to user files","Allows the app to read, create, update and delete the signed-in user's files."
"863451e7-0667-486c-a5d6-d135439485f0","Files.ReadWrite.All","Have full access to all files user can access","Allows the app to read, create, update and delete all files the signed-in user can access."
"8019c312-3263-48e6-825e-2b833497195b","Files.ReadWrite.AppFolder","Have full access to the application's folder (preview)","(Preview) Allows the app to read, create, update and delete files in the application's folder."
"17dde5bd-8c17-420f-a486-969730c1b827","Files.ReadWrite.Selected","Read and write files that the user selects (preview)","(Preview) Allows the app to read and write files that the user selects. The app has access for several hours after the user selects a file."
"ef2779dc-ef1b-4211-8310-8a0ac2450081","Files.SelectedOperations.Selected","Access selected Files, on behalf of the signed-in user","Allow the application to access files explicitly permissioned to the application on behalf of the signed in user.  The specific files and the permissions granted will be configured in SharePoint Online or OneDrive."
"527b6d64-cdf5-4b8b-b336-4aa0b8ca2ce5","FileStorageContainer.Manage.All","Manage all file storage containers","Allows the application to utilize the file storage container administration capabilities on behalf of an administrator user."
"085ca537-6565-41c2-aca7-db852babc212","FileStorageContainer.Selected","Access selected file storage containers","Allows the application to utilize the file storage container platform to manage containers on behalf of the signed in user. The specific file storage containers and the permissions granted to them will be configured in Microsoft 365 by the developer of each container type."
"8e6ec84c-5fcd-4cc7-ac8a-2296efc0ed9b","FileStorageContainerType.Manage.All","Manage file storage container types on behalf of the signed in user","Allows the application to manage file storage container types on behalf of the signed in user. The user must be a SharePoint Embedded Admin or Global Admin."
"c319a7df-930e-44c0-a43b-7e5e9c7f4f24","FileStorageContainerTypeReg.Manage.All","Manage file storage container type registrations on behalf of the signed in user","Allows the application to manage file storage container type registrations on behalf of the signed in user. The user must be a SharePoint Embedded Admin or Global Admin."
